answerID answererID
21901 8044
21907 5555
21934 34
21989 9415
21927 5555
22024 2047
21963 2718
21964 1186
21966 1186
21982 6236
22003 807
22011 34
22033 2131
22034 34
22078 5555
22083 10650
22154 993
22156 3690
22157 630
22190 10650
22198 2232
22252 4490
22275 34
22368 695
22420 3684
22428 1064
211578 2639
22386 10829
22395 61
22396 2193
22468 34
22473 820
22477 10650
22484 2718
22513 1396
22571 7788
22639 10650
22640 1186
22698 10927
22699 877
22732 2264
22792 2718
22776 2193
22777 4103
22780 4490
22784 2718
22786 1698
22800 1822
22801 7788
22805 2241
22810 10650
22812 10650
22830 2718
22834 546
22848 8823
22915 1396
22948 3684
22965 555
22968 2357
23002 993
23007 5246
22993 9617
22994 993
23037 1822
23046 5365
23043 10768
23044 1186
23054 8412
23055 4490
23061 6318
23063 708
23074 10251
23118 10090
23125 4103
23175 911
23500 11240
23130 10650
23131 4103
23132 322
23136 3858
23139 993
23153 555
23209 2047
23166 4103
23167 911
23193 4103
23198 11151
23204 10927
23205 993
23263 11151
197412 10522
23268 10090
23269 6037
49533 28009
62638 20333
127529 85706
190852 138509
23282 1764
23284 555
23288 7203
23294 2131
23306 1186
29204 15587
23337 26604
25752 11360
23356 10064
23357 3684
23373 4490
23374 1186
23421 1186
109271 72290
23460 10832
62599 30859
23466 8215
23470 11151
23510 6823
23471 8215
23598 1192
23605 4839
23522 3684
23531 4839
23511 11151
23716 1192
23546 2232
23550 322
23548 630
23549 807
23573 2193
23597 418
57281 33226
57317 24327
77014 47722
23641 3684
23702 993
23706 2241
23707 1514
135852 92554
23719 555
23725 154
23748 10650
23760 877
129350 84013
23774 10832
23811 6318
23791 2193
23792 9803
23790 10650
23812 9164
23816 1561
23804 8044
23875 7788
23884 11240
23893 7119
23933 3684
99292 64493
23909 3296
23910 7482
23989 11178
24043 10414
98233 63684
24022 8332
156230 111311
24094 630
24131 2718
24171 10144
24176 1186
24286 558
24389 2264
24343 154
24835 5501
24392 8044
24396 7788
24419 993
24501 1192
24497 1186
134183 30859
24508 10650
24513 2718
24850 6219
169379 2639
24541 877
62997 36983
24584 10650
24585 11651
24618 1186
24655 1192
24668 11537
24713 1607
24726 4103
24719 1192
24720 1186
24755 11651
24763 1064
24759 1186
24760 200
24775 13032
79974 49126
24841 4103
24848 1192
24884 3690
24889 12878
144814 72776
24895 6687
24899 2131
24939 558
24940 12938
24993 247
24995 708
25060 12878
25115 10414
25104 1288
25131 507
59364 10562
25125 426
25504 5645
25186 11240
25247 2453
25189 5555
25598 13241
25241 7342
25396 3690
47411 26618
25294 13097
25316 3684
25308 3690
25375 13131
25306 5555
25307 11525
25386 11255
25393 1186
25426 11063
25427 8834
25428 10414
25462 3640
25453 6219
27048 13096
27050 14504
27126 321
25480 13185
29823 15876
25520 6219
27065 5208
25532 12792
168999 121096
25631 8514
25633 13268
25711 200
25644 2241
28799 15375
25668 807
77472 45849
25687 6219
25689 2718
25732 2241
25740 426
25813 1186
25818 9003
27047 555
27187 154
27105 1186
27107 4839
27132 14562
27156 7788
27159 4839
27172 877
27257 1186
54164 25998
27269 1396
27270 361
27331 13101
27393 2718
27341 877
27427 1876
60920 35657
91354 1876
27389 555
27390 10361
27391 154
27451 708
27452 244
27629 34
27470 708
27491 1186
27479 1822
27505 7788
27565 13073
27572 3684
27859 14867
28918 1379
27660 2808
27669 9003
27680 9332
27726 2808
27791 1396
28300 15091
110789 72635
27733 6219
27745 7788
72139 44223
150670 106724
27769 11588
27779 4839
27880 11588
93699 60187
33616 11240
33622 3684
27951 7788
27952 14907
27953 630
27960 1186
42936 877
43057 24164
28189 14907
29379 6173
64417 37889
83138 52543
229407 6171
28215 14907
28217 1561
51255 29178
28327 12707
28328 4826
28361 15163
28399 3651
28470 4008
28372 630
98709 1896
98840 64142
28407 10064
28408 877
28432 6219
28436 14907
28461 12818
132848 90146
28513 2374
28527 3106
28550 14907
28940 13073
28586 13073
28587 11383
28733 1186
28734 14907
28764 15375
28760 7788
30376 15718
28805 630
78532 48785
28927 1822
137806 94025
29057 14907
29058 708
29065 708
29069 5645
29118 11588
29122 993
29125 1186
29210 11651
29275 3548
29296 14907
29299 4008
29295 14907
29331 10832
29313 15427
29314 14907
29329 12818
29330 4008
29356 8360
29357 11588
29368 2131
29374 1830
29404 1186
29458 14988
29417 1192
29418 5103
29472 507
30006 10832
29492 6219
29564 3684
29526 1186
29600 3690
51522 29401
29538 2131
29547 13073
29545 1186
29549 664
29556 7611
142377 93384
29553 14907
29555 8514
29598 14907
29604 4008
29614 15781
160390 4790
29638 877
31589 1876
29669 1822
29670 14857
29713 2142
29719 1192
29725 10414
29726 507
29728 8360
29773 6219
165867 118736
29858 1192
29861 1192
29802 8514
29803 15698
29830 4008
48296 1186
72800 26006
179587 128145
29904 2374
29938 14533
29929 180
29942 877
29964 6219
68349 41145
29974 877
29983 180
29987 2241
29991 993
30048 2808
30052 7005
30063 1822
108959 72070
30093 3690
30097 708
30122 2232
30123 2131
30125 9003
30214 2374
30215 1192
30320 1192
30324 1186
30377 4844
30412 708
30384 1186
30598 16181
30679 6819
30919 3698
30607 877
30641 11651
30636 7788
65913 38839
135902 92585
30627 708
30791 16386
30639 7788
58449 33955
30640 5555
45260 63
30693 1186
30694 12818
30698 1186
30699 1192
30700 16341
30737 2241
30740 4844
30793 1064
31096 3684
30790 3690
30801 1192
30837 2374
30840 1186
30874 931
30947 1192
30934 1186
30955 15011
31019 16497
31024 16496
31047 2232
31052 993
31092 6977
31098 2131
31105 2131
31109 3481
226051 169074
31359 3460
72801 26006
31369 171
31372 2092
31371 7611
31373 2718
31379 1514
31386 1561
31384 16721
196133 143145
31461 7611
31464 3690
31512 3640
31513 911
31517 1064
31524 3684
31565 16115
31580 993
31595 418
31601 876
31716 877
35190 10721
31721 1514
31722 1186
31766 16950
31791 877
36868 13362
31778 2808
31779 5555
31806 321
31807 171
31810 9210
31850 1186
31851 5555
31856 15518
33060 4839
135692 92406
31824 877
91221 58071
32907 12818
32908 1186
32921 6294
32941 5125
32984 7119
32988 3684
33022 3690
33023 993
33076 3690
33078 426
33089 807
33090 3690
33198 993
33220 3684
33291 7119
33292 18266
33303 4490
33305 1186
33322 3684
33339 6219
33336 993
33341 877
33358 7611
33366 154
33451 2241
33452 2374
33558 18429
33584 3684
33562 4490
33591 3684
33565 2241
33567 7611
33568 6173
33597 708
33604 1192
33627 3684
33707 1064
33694 6441
34696 19152
33727 3690
33731 1192
33702 22162
177586 127725
33704 4903
33705 807
78858 24862
89957 57177
33739 7024
33740 11240
33743 1514
33744 4839
33747 5555
33767 993
33791 3568
33900 11240
34002 3684
33958 3020
33963 3710
108784 3690
33959 18695
33960 6219
74578 46027
187898 92616
34052 3690
217503 32281
34082 1186
59091 34430
34134 418
80680 50676
34142 82
34218 18810
34154 993
34155 1186
34178 15427
34192 1186
34317 3690
34327 1514
34357 15011
34361 18936
34409 18767
34359 2814
34372 18943
34404 18767
34383 993
34384 9003
34485 418
34486 5645
34537 877
34645 11651
34840 1542
34861 2264
34634 1186
34635 13101
34731 3690
34733 708
34755 5555
34761 8332
34771 418
34786 34
34774 877
61743 34681
34948 3651
34950 6974
34953 6173
176486 157
34958 2374
34960 708
34978 2374
146953 103630
34986 15011
34987 1192
35016 708
35028 2241
35083 20364
35104 877
81004 27049
35178 1514
35180 2241
35185 1186
35187 7611
35242 10650
35319 2092
35359 2718
35227 418
188318 136496
35272 630
35273 3912
35281 1561
35286 12818
35295 11240
35313 1186
189205 59981
35317 7119
84144 7788
147264 15287
35326 2808
35337 3684
35328 18625
35331 19117
35336 3684
35389 3684
35398 1396
35466 2718
41101 34
35460 6219
35464 9003
35470 6965
35482 2241
35486 1186
35510 6393
35518 3684
35503 1096
35504 783
37604 6816
37607 8783
35531 12671
35615 1186
35571 11240
35624 3684
35580 708
35586 20565
35597 1186
35598 20225
35636 1192
35626 3684
97380 53681
35795 321
35797 11240
35813 12818
35823 8332
35826 877
122340 81574
35849 11651
35854 877
35895 1186
35904 708
35912 5555
35914 2232
35933 2814
35934 1186
36059 20877
36060 3020
36079 1945
36080 61
36089 1186
36116 1514
88806 46305
36174 3690
61685 6783
36247 1186
36253 2103
36307 1192
36347 877
130435 12926
36501 5125
43741 24549
36525 1514
36538 34
36578 8783
68112 40924
78629 10832
209688 153447
36542 6393
36614 3684
36606 1186
36624 2374
36725 10832
36773 21338
36807 4839
36613 4826
89893 138561
36816 552
36817 2241
36829 81161
118105 3687
36872 21390
36874 3684
36877 1064
36878 21358
36882 21137
74579 46021
36918 1822
36922 1064
36947 1945
36952 6965
36957 3684
36960 993
37068 3684
156684 44271
218969 154216
37017 2241
37021 1186
37095 11240
138270 94401
185285 134138
226481 29183
37040 2374
37049 708
37059 7611
37062 1186
37152 34
37183 21137
37175 13101
37432 2374
37254 708
37257 1469
37267 6974
37285 877
37300 11651
37356 2718
37357 1186
37365 1186
137283 93658
37380 2241
37382 8783
37431 3684
37455 11240
36996 708
37493 21452
37558 2598
37569 21083
37601 20877
37661 10776
37610 10832
37615 1186
37616 1945
37657 4653
37628 708
37630 3996
38712 321
38715 1186
38725 1096
38726 8783
38764 1064
38766 9003
38799 10832
38804 9865
38810 7933
38805 877
38822 10079
38811 418
39108 2131
38995 708
38997 1782
39065 1064
39080 3640
39513 15833
68777 2103
39139 10832
39145 1186
39243 3690
39320 7863
208069 27899
39346 21777
39347 22206
190338 39278
39423 12818
39439 2718
64418 37889
114628 23221
39573 8783
98288 63738
39599 3684
40288 22703
39597 10832
39607 931
39624 18861
39632 21390
39696 6219
39710 7788
39998 267
39691 8783
39698 34
39699 1186
159886 75736
39705 15077
39708 1186
39819 10361
39821 61
39836 10361
39837 6687
39838 22403
39839 18697
39842 6393
39858 3640
39860 21083
40234 15583
40261 154
42652 1186
42653 21137
39848 8783
39849 1186
39937 1064
39951 22530
39953 5740
39969 2374
39972 34
40051 1822
40054 15778
57114 33090
127668 45509
40147 1186
40194 2718
40223 22681
40224 22680
40275 8783
40278 1186
40281 8791
40283 22701
40374 24764
40375 22778
40614 6219
63935 3684
40482 1186
150546 9119
162271 115924
40491 1064
40517 3684
40494 11240
40495 15011
40577 418
68079 4490
40574 11240
40598 18861
40607 1759
40693 1186
40585 630
40858 15410
40672 2808
146234 103070
219988 109576
40674 13073
40678 20877
40704 1186
40706 21777
40753 12818
40763 15077
195601 105863
40831 8215
41867 23076
40836 2241
40837 7611
40986 23051
65807 38125
40991 3481
50029 1192
41068 1822
41082 21083
41220 708
41222 23076
41227 21372
41225 5200
41259 8215
41247 21777
41286 21083
41345 9950
41346 8215
41536 22673
41562 877
41478 22673
41522 708
41611 14774
41682 9616
41584 1342
41654 21731
41609 8783
41635 2131
41715 247
41719 6974
41762 630
41758 630
41776 1514
42650 10776
41767 630
41769 20877
41856 34
41860 8783
41956 5555
41977 7788
41976 15427
41997 1186
42187 993
42189 1186
42220 410
42221 22673
43128 6219
43142 3684
42542 11651
42551 23159
42543 1186
42548 15410
42554 1295
42555 18861
42567 15143
42568 61
42566 1295
42576 1186
42724 1186
42737 1192
42838 1186
42850 1192
58746 34177
42890 1295
42898 2241
43018 2718
43020 154
43101 171
43103 2142
43256 8783
43261 820
43353 21924
43356 154
43364 20225
43455 708
43486 2374
43460 1262
43463 24404
43464 2718
43491 119
43492 260
43581 15077
43582 8783
43635 11530
43636 2374
43773 2241
43774 3174
43806 18400
44002 3690
44117 8270
43804 8783
43808 1514
43817 877
93551 9405
43824 8791
43831 993
43833 4839
43867 1186
44152 24246
43911 8783
43918 1186
43947 7788
151093 107033
44085 2542
44098 7788
152011 81559
44190 6219
44273 7788
44519 2092
44532 1514
44510 1295
44591 3071
44537 24969
44538 1186
44590 2718
44605 34
44663 6219
145245 36438
44766 1186
112353 30859
44788 1186
44789 9003
44791 993
44822 6965
44786 1842
44800 1342
44797 1193
44798 20225
44912 1186
44913 10832
44958 1064
44962 993
44993 1186
44994 2241
45106 21684
113099 74250
45096 708
45097 8783
45152 2241
66068 4124
138148 72529
45180 8834
45189 6974
45218 2660
45298 6974
45299 361
45300 61
45307 993
45319 3690
45462 15077
45468 3690
45581 1945
45582 20535
45590 27041
45591 6393
45656 25608
45669 1111
45667 877
53239 25615
45709 4846
45710 630
45713 630
45715 9486
45849 2374
45850 708
45853 7157
45945 7119
46306 7788
45879 708
81140 34999
121438 78230
45927 1186
45928 25098
45955 2718
55037 1192
46010 2241
46012 20225
46013 877
46040 11651
46099 7157
46110 34
46107 8783
46119 1295
46139 6219
78027 19046
210599 154112
46147 25871
46148 16074
46155 877
46277 2374
46284 25674
46292 4490
46302 8783
46376 21137
46378 20225
46409 3684
46457 82
46413 2142
46415 993
46477 3684
46516 10769
46555 3690
46590 6974
46612 2718
46678 1186
46679 6974
46872 9003
185888 133160
46944 8783
46946 7157
46959 8783
46961 1192
46993 25917
46981 2241
46982 418
47026 8783
47036 3690
57358 25995
151151 107078
47048 4846
74498 45954
47052 6974
47079 8783
47061 272
47066 20225
196773 65964
47106 24131
47107 6219
47133 993
47151 1192
47187 2241
47188 20225
47192 2718
47238 708
47242 8783
47270 61
47271 8783
47273 20225
47284 26533
47324 2561
47333 1192
47339 6819
47365 1192
49227 27816
78745 7118
86077 52054
47352 26131
47362 3098
47358 4490
47366 8783
47364 1186
47382 11537
47494 2663
47725 1514
47415 1186
47437 34
47434 2241
47435 34
81935 51618
47446 12818
47455 2718
47546 2291
47577 8783
47846 11651
72894 44779
80205 9622
47862 22471
47863 9003
48012 8783
48015 6974
48068 1186
48069 2103
48085 877
48104 11651
48112 3690
48117 61
48189 877
73760 45437
48367 8783
48572 1192
48416 8783
123551 30859
48412 1186
48414 26626
48417 2092
48431 3640
91809 41022
133356 90504
48469 708
48472 1192
48487 20225
48489 61
48527 26626
48532 1186
48540 1186
48548 24131
107730 71119
108790 47327
157503 112344
48584 26764
48639 1192
48632 6219
48633 3684
48647 2131
48648 1186
48657 3690
48706 3690
48780 507
48734 26626
48736 1186
48765 8783
195530 2639
48875 993
48936 3690
48901 23076
59508 34637
48950 11240
52346 1111
48929 11240
48938 7119
48996 2397
217635 160746
49141 1186
49147 708
49386 3690
49453 26481
49401 26626
49404 1186
49775 154
49781 5555
49765 1186
49770 2718
49875 61
49876 10090
49949 708
49970 761
49985 2142
50010 8044
50032 18944
50044 61
50079 426
50081 8783
50130 2241
50131 8783
50239 25478
50242 11386
50367 8783
155819 4008
50445 27070
50448 18944
50653 23721
50657 1186
50668 28773
50673 28775
51014 23159
50709 6974
50710 28533
184640 1357
50728 877
50765 27070
50744 4511
50745 22315
50798 708
105605 6586
50829 13101
131306 10832
50839 8783
50854 1192
50868 10832
50869 28938
61989 36333
108563 71751
50952 6974
50954 1896
51156 2131
51157 7611
51217 8783
51218 7611
51221 7611
51222 2241
51341 1186
51419 3690
81489 20225
139186 1192
51443 993
171619 102781
212272 36809
51534 1186
51607 16399
51946 28620
51948 3690
51973 21919
51975 5555
52011 7157
52161 29692
52297 1192
52326 11537
52247 24393
52252 115
52255 1822
52316 4659
52386 1192
52328 10832
52539 3690
52362 1186
52370 3690
52497 29453
52499 877
52531 3684
71201 43529
52650 2837
53095 30371
53705 30790
166629 119302
52642 27058
54979 30273
52700 25995
52701 6974
52906 29459
118681 3684
52889 20299
52904 3684
52831 2241
52833 4008
52859 2374
52883 2718
52930 30255
77098 47784
52985 3684
52991 7119
53087 6974
53089 1186
53107 4008
124931 8783
53152 1186
53155 10832
53395 877
58207 30431
53463 4008
53487 2718
53668 21137
53733 18851
54002 1192
55254 8783
53816 2241
53817 4008
53827 10832
53941 21137
53996 21137
54003 4008
54060 1258
54063 2241
54154 28019
64620 2047
54262 9003
54264 993
54289 3684
57121 33099
117094 77539
54326 29808
142879 99275
54381 5717
55595 3690
54404 16469
54405 2142
54624 877
83230 52618
54905 1514
54907 1192
54944 2374
55039 1192
54956 2142
54957 28367
54966 22315
54991 653
55044 31714
89302 56613
133243 52107
55202 31844
55203 3690
55328 1186
55330 29098
55364 4946
55401 3684
55374 31950
55378 507
55385 361
55408 8783
55499 993
55501 29808
55551 28019
55563 28854
55569 31426
55575 21011
55579 2135
55602 31714
56034 7119
56035 3684
56067 2374
56082 2241
56098 3684
56104 7788
107834 7119
56143 32394
56159 3336
56199 1396
101904 8607
193213 140644
56443 1967
56727 3594
56492 3119
56796 1268
56497 877
56506 11651
137128 1876
56547 1186
56556 20225
56625 8783
121113 10562
174255 157
56806 7867
56828 32915
56846 7611
56912 11151
56877 8332
56878 32949
56962 993
56963 31401
56901 31426
190979 1030
56931 1186
56948 708
57059 1111
109230 72261
57422 16403
171575 123241
57446 33064
57453 10361
57724 7788
114310 75427
57788 33518
57809 3879
58246 7788
168752 107865
58292 877
58293 30647
58310 33863
58311 993
58332 7788
78670 48896
94242 60581
170921 122773
58363 61
58375 877
58456 7788
58466 3684
58910 33970
63259 3020
58889 8791
58890 1192
59016 18625
59712 34451
59021 20299
158003 19079
215563 159017
59064 29098
59065 2295
59132 507
59136 10832
59176 7788
59231 3684
59196 1186
59814 10414
59464 2006
59484 2718
59479 16768
59489 8783
59515 34681
59542 2232
59773 630
59793 30522
59787 30522
59792 33638
59808 1782
59842 4103
59885 34306
59947 7788
59973 7119
60121 8783
60127 35136
60130 8783
60142 6974
60300 35249
139189 1192
188538 73805
60180 8791
60181 708
60348 6965
60357 7119
60378 3684
60450 16399
62737 13162
60541 20299
116128 76811
60481 33041
60483 35264
60592 1192
60594 708
60655 26833
60661 22155
60795 3684
60796 34857
60875 993
60792 34
60800 9031
60866 1186
60867 877
61164 24131
61230 4408
61225 708
61229 1186
61249 33638
61254 26006
61295 35884
224470 27215
61551 7788
61552 3684
62005 36089
71165 42379
61637 877
61640 2703
62035 877
149844 105913
62052 34681
84077 53266
62131 34007
62476 6037
129743 8019
62159 2241
62162 1186
62166 36448
62300 36529
191736 139243
62210 22315
62219 36483
62220 708
62225 993
62502 993
62725 3684
62596 36675
62759 28646
62601 1822
62616 3684
62663 708
62728 36809
131437 74288
105933 69223
144876 29294
62903 34662
81699 51428
63295 37160
159525 113919
185030 71655
63154 6819
63160 1192
63141 37082
64097 26006
64099 4490
63260 7611
84039 53241
103326 67946
63514 36809
63535 3761
63554 2103
63587 8783
64010 26006
63643 1186
122125 6236
83782 53021
159899 2639
165813 118692
63677 8783
63679 1186
63685 2703
172734 81265
213127 157018
63828 5555
63841 877
63853 2703
64015 16768
64016 16403
64086 1186
112434 57444
64257 4782
64343 3336
64271 7788
64336 13023
64735 2103
64739 38111
64872 1192
69214 41787
84263 53385
65143 3659
65151 38111
65184 1192
65259 10832
65260 8783
65264 10832
65265 708
65354 290
108756 71896
65614 3353
66670 34007
67832 7119
65924 38371
65927 26626
66018 1186
66022 26409
66128 38111
66136 1192
66251 38857
66261 9031
66394 1822
66402 3684
66506 39476
84104 48178
66561 37954
66562 38772
66565 7788
66629 3684
66617 38371
66651 8783
66753 33638
66755 6965
66761 2103
67833 7788
159499 113903
67853 34007
84740 53736
67878 38456
68114 40889
67987 38857
67988 2241
67992 40838
108760 30859
68085 34857
68087 3684
68092 1186
132709 76787
68151 34007
68193 38309
68265 34007
68281 171
68267 10361
74313 1504
165923 2639
68642 39550
68655 38111
68658 61
68701 23721
68703 2703
68732 1050
68832 30044
149561 105702
68995 37765
135661 92382
69047 14504
69049 38371
69083 2103
69090 4103
69359 1186
69378 2275
69364 26626
69389 2334
69397 8215
69403 21137
69544 1896
69468 25146
69470 8783
69658 3684
146086 102955
200240 1822
69664 877
87587 56052
71405 34007
71408 39278
71407 33354
71440 43719
155686 28611
71614 22673
71785 43823
71612 507
71633 42379
71634 686
71701 34
71703 426
71728 7157
71854 877
71860 43504
71984 877
72526 11651
72084 41723
72101 6819
95924 44216
191033 44216
72338 1192
197530 113908
72380 11397
72381 993
72494 36809
72556 44522
72642 993
72656 6393
72763 30545
72766 877
72775 30545
72919 6037
120693 80290
226944 81130
72819 40918
72837 11537
126049 50697
72866 10832
72873 44760
72865 25146
72871 44760
72975 10832
73297 39138
73228 44838
73236 6687
73637 61
73698 44838
73682 8783
73689 1186
73717 1186
73721 36809
73835 2241
73919 1186
73862 708
166808 119425
73923 1186
73924 2241
74285 1822
74296 45788
74298 3684
74307 7788
74347 3684
74344 2241
74348 1186
74467 34007
74539 61
74464 2241
74466 2131
74576 1111
194850 141925
74634 34007
74635 30545
100681 65784
74682 20225
74685 8783
74763 11251
74766 2047
74775 44216
74811 3684
74887 1822
74892 31936
75150 877
75241 46345
75147 1111
136258 92852
75221 46422
114599 75647
161963 115676
171580 123247
209337 153222
75336 1186
75337 1111
75419 36809
75438 1186
75493 1268
108259 71506
75453 877
75461 39132
75557 34007
75558 30545
75823 42379
75829 8783
76080 708
75886 7119
75905 3684
75898 3684
75939 46964
75993 8783
75997 1186
76022 1186
76049 47075
76039 10832
76072 426
76436 37398
76451 877
76132 877
76545 38841
76213 8783
76214 33638
76274 7788
151144 107075
76304 10832
76309 42379
76379 37971
126104 74202
76761 1192
124046 5092
76789 47540
152383 86983
76910 10832
123468 63896
76838 1192
76897 47620
77414 2131
125737 84225
127517 85691
136815 93315
77302 10832
77856 35136
77377 42379
77387 8783
77407 9434
77420 6341
77490 2241
77492 42379
77585 33354
77570 3684
77587 34857
77642 1186
77653 993
77682 1192
77669 27120
77671 1186
77895 42379
77908 1186
77939 26626
77940 1186
77944 61
78077 2374
78089 48443
78203 8783
78348 10832
78247 48551
78252 7788
78275 34857
78303 993
78332 708
135701 30859
78345 2131
78622 27540
78574 25146
167064 119630
133123 11537
150071 86223
80605 3684
80722 1822
108070 877
108245 2047
80266 2241
80272 507
80377 2131
80383 50446
80515 20225
80516 1186
80628 36809
80634 1050
80642 44434
80697 30545
80699 34361
80704 877
80711 46242
80713 10181
80826 106
143433 99775
81130 30859
81155 1050
81038 6219
81161 51033
137967 15645
81036 1822
81053 3684
81067 993
81079 1186
81124 3690
81180 51033
81264 7788
81246 10181
81253 41928
82059 33638
81288 2241
81290 30859
90936 15864
81713 51444
81718 1357
81312 20225
81329 21137
168625 120822
81371 51033
81373 51174
81389 1186
81390 10832
81391 20225
81461 1822
81513 3684
81553 37765
81555 46242
81596 11639
81597 20225
81599 48093
81601 1186
81611 200
81618 1186
81638 48699
81632 6819
81658 708
82002 27936
82015 42379
82097 10832
122032 30859
82163 4425
157663 112475
82305 10181
82306 708
82675 4826
172784 75405
82575 1945
82590 1186
82645 30859
82637 44838
82677 11537
82825 2241
82830 10181
82932 1192
119177 79058
83187 52587
83385 877
143041 99415
83233 7788
126176 84574
83841 1192
83928 993
84106 2103
84002 53202
122317 10677
175399 126118
192478 46685
84094 1945
84101 11537
84208 10181
84209 3020
84302 9003
84304 53400
84422 1192
84423 993
84341 33638
84352 30859
84435 25146
84436 26626
84609 37398
84619 34361
84858 7788
114858 3684
84843 2103
84847 11537
86265 993
86278 48361
86275 1822
86378 6978
86314 43889
86348 53400
86319 43889
86324 1186
86365 1192
86384 1192
86530 11537
86416 1186
86418 25146
86421 993
86765 4103
86781 2103
86992 30859
86434 1186
86440 2131
86527 25146
86532 1186
86597 6819
86598 1192
86649 877
86653 34007
130102 16210
86726 1997
86727 1822
173933 993
86795 3684
87178 19079
86807 877
121881 81208
86857 993
86862 55554
87125 34
87128 39278
87184 30859
87219 1192
87335 35181
87340 2241
87319 1186
87322 6819
87332 45616
87433 1192
87362 35181
87365 1396
87441 37187
87437 1192
87439 26626
87475 200
87476 4490
87477 9434
87498 30859
87693 34361
87698 877
88803 2241
88807 507
88945 55491
142492 80560
89032 4103
89040 2103
89041 3690
151853 107700
89675 708
89872 52238
89677 34
89722 2092
89813 48511
89830 31950
89817 2241
89819 1186
90034 1186
159995 114248
90153 4473
90182 3106
90319 7119
239286 181828
90359 1186
90504 32281
90495 34007
106090 25138
147827 104304
160311 2639
90862 932
90871 3684
91224 26626
91227 10414
91235 58081
91254 7788
91539 3684
91351 31936
91371 7788
91390 877
91393 1876
91396 26930
91416 7279
91444 8146
91510 1186
91599 32281
91636 4490
93662 45616
93874 35705
93514 5555
93522 3684
101177 63289
123168 82180
93844 48915
93858 30545
94602 993
94741 60959
94554 877
147373 58678
122945 38619
123006 3684
94972 7119
131714 89188
95522 1876
95787 48915
95596 820
95597 993
95613 58689
95616 993
95648 61088
95691 25098
95836 51499
112834 74057
96010 10832
96062 61935
96041 61957
204623 32281
96247 37398
96249 45616
96252 1876
96332 1186
96335 45616
96365 25146
141399 28611
96563 3684
153949 109473
96848 7788
97032 3684
96920 877
107689 71080
97175 49056
97185 62869
97476 877
97477 1876
97750 63289
97751 3690
97786 993
97810 877
97784 63289
97788 39384
97913 1186
97915 8783
98530 28065
98558 877
98560 63406
98564 53420
98588 1186
99049 1192
98750 39384
98751 3020
98951 60318
98965 29289
98969 7921
99080 11651
99343 24327
99344 8783
99332 44801
99336 33638
99340 1186
99342 64523
100646 33638
100754 44434
100669 6219
100674 1396
100752 36809
100782 63584
100905 9003
100907 24157
100976 6219
101010 3684
101214 12818
101217 8783
101924 8270
101936 8783
102100 33232
136747 93257
102209 8783
134123 63613
102295 3020
103194 67820
102373 20682
102377 34007
150575 106610
102480 57348
102498 3684
102494 35181
102501 1186
107164 70730
150441 106482
102624 66299
158300 107913
102701 1396
102702 6965
102705 993
102743 3684
102747 44801
102750 60131
102909 20682
102977 10832
103285 1192
103286 44434
103424 16020
103661 3684
103626 877
187244 135618
103693 39384
103696 7568
103816 46482
103827 26409
103829 53400
104176 7788
104195 3684
104193 2103
104194 1192
104395 68592
104708 28611
104422 68536
104423 68798
104462 6819
104464 8783
104484 42379
104566 7568
104567 68536
104571 61957
104577 26626
104586 33638
104600 993
104609 68765
104900 993
104901 6965
104902 39278
104992 7788
105092 3684
105029 69223
132883 20225
105224 1050
105380 63644
105387 69186
105451 69223
105432 27711
105452 28019
105444 20225
105445 1186
105465 1186
105466 11635
105527 3690
105528 39384
108863 63436
105546 993
105727 3684
105966 68536
106174 44324
106002 4103
106003 6965
106007 24084
106045 1050
106125 1876
106193 64280
138144 94296
106051 993
106055 6965
106180 39278
106218 3684
106267 3684
106268 68765
106543 34007
106549 1357
106573 70268
112109 68606
106640 11635
106669 30859
106767 41558
106770 1186
106772 8783
108902 34084
106809 68765
106811 993
106914 3684
106901 14734
106905 1186
107084 20225
107085 8783
107111 555
107195 271
107243 4103
107244 1186
148568 14835
107476 66829
107481 3684
107590 68599
107646 6441
107559 47355
146412 103237
127871 86028
128385 86450
111212 39384
168618 120814
107751 69223
107779 877
107821 1186
111167 35264
127784 63343
107952 69307
107953 8783
108130 34007
108926 71419
108212 8332
108336 3684
108350 63467
108269 26626
108273 8783
112947 14476
112956 72048
112962 72091
112986 8783
108330 5735
108349 1396
108895 62506
155093 91147
243139 10106
108960 4103
109153 72091
108977 1822
156607 105913
109086 993
109142 1876
109226 4659
109237 877
109385 8783
140758 48285
109395 555
109396 8783
110463 993
110470 72070
110777 4103
110861 2131
110783 72629
110802 877
110882 7788
110909 72736
110935 1192
110944 30859
110922 61957
110925 993
110952 69223
110953 993
111032 36809
111033 1192
111102 1514
111104 30859
111200 3684
134427 91365
111274 57105
111293 6965
133334 15642
155687 28611
156351 12971
111337 69223
111349 993
111336 1186
111338 8783
111344 72091
111352 72992
111353 8783
111425 26626
111427 20225
111471 8783
111639 15369
111478 71869
111481 7788
111494 72091
111497 8278
111899 39384
111911 34007
112029 1186
116258 76645
112103 1192
112105 993
112169 53731
112170 37015
112194 30859
232299 28164
112301 40835
216386 159727
112420 1186
112497 2103
112868 30859
112873 1561
112632 8278
112733 3106
112812 69621
112897 3684
112884 4103
112899 1192
112999 11635
113000 1186
113011 8783
113160 8278
114281 63467
114264 30859
114266 1192
114385 30859
210157 153791
114361 3684
114940 54928
114369 30859
114371 426
