864 6843 262 337 3602 152 164 11 56 4503 546 462 119 73 22 5020 6036 1284 262 4546,2078 864 15139 747 6539 3602 1699 6842 466 1218 11954 94 375 2695 1289 864 6843 2214 148 2 799 213 36 415 128 224 161 6032 3602 1284 192 40 6540 212 3602 339 759 7926 2377 11029 244 5420 983 1832 161 864 4642 357 3602 2049 15140 244 498 63 2949 85 1225 5253 244 131 51 2949 2109 5253 151 2182 6033 3206 1958 1211 13 927 41 6 2246 864 8821 13428 1433 81 169 2938 11030 3154 4694 2595 983 5420 3154 600 244 13429 15141 2524 2595 4345 787 1225 669 3154,1029 122 533 370 2026 2759 2953 365 1228 2953 8182 5351 593 2026 4119 109 191 4586 265 1211 13 374 1788 7362 45 4877 5031 748 5395 9187 2732 5351 2258 85 3736 14021 2258 2266 12506 16043 145 894 19015 395 790 19016 4348 583 28 12009 7701 335 1606 9813 2424 4594 2953 1228 19017,1,12
12507 7 95 21 4863 195 21 7 236 498 77 853 95 259 475 12507 11401 29139 237 210,625 122 7 21 4863 72 2629 41 2 2197 11402 924 327 54 4225 140 514 16 2197 3858 238 573 388 238 7288 148 2 1810 388 1196 254 573 548 23230 23230 1810 489 1009 134 16 244 1009 889 327 54 265 362 16 609 1211 29140 348 5186 1402 5092 158 1604 5310 1 108 1883 192 3739 7885 512 12507 3401 195 185 160 391 9814 9661 57 2556 1369 669 7 5310 160 1229 122 7 51 195 101 2611 477 1369 5310 29141 2499 9 131 7 1369 83 2629 552 36,575 2456 637 18314 8008 13637 951 454 1638 18315 1106 155 45 48 2116 8009 4343 1438 13638 388 74 2230 15393 2264 5867 295 1298 8374 135 1202 10317 18316 388 22 1175 690 1357 69 4882 28 384 425 158 476 18317 48 300 2187 1493 113 140 1638 8490 8490 874 639 2212 2250 1847 135 1455 8009 1495 78 3429 589 13639 18318 4997 40 76 1357 300 2203 1 11166 74 1680 12147,1,12
12507 7 95 21 4863 195 21 7 236 498 77 853 95 259 475 12507 11401 29139 237 210,9815 210 158 33 4863 19018 797 12507 11401 3822 67 18 814 7 2629 2033 95 5310 40 1759 12507 1830 200 9815 210 2629 375 5334 276 2629 375 4460 375 2935 3371 276 4460 41 6368 19019 6368 19019 29142 19020 1034 7 1 33 29143 5310 177 16044 1225 400 2299 177 1626 1529 367 27 470 208 7 236 475 2629 3843 3801 47 2379 4460 29144 1087 2629 375 1896 67 37 302 14022 2629 375 4460 375 6368 19019 540 3 1225 400 13331 29145 4083 698 84 2122 102 5305 12507 1830,116 339 18 87 23231 36 47 577 417 56 1349 3685 19 344 5501 41 1917 141 1163 362 16 1831 492 9714 9162 4181 5855 635 1186 74 394 173 20 3338 1917 544 560 2667 6112 195 1721 19021 151 2635 14 34 236 1917 1116 1173 1079 3955 1673 30 10 13 8463 9588 2677 2690 50 3151 966 7 705 1354 635 2690 452 565 62 23232 5267 6579 979 810 348 216 2198 584 1564 635 16045 466 1290 4601 552 3369 508 4321 1 2861 71 554 10 1149 92 591 2090 1940,1,12
950 537 146 20 2551 2060 613 146 950 20 4318 12458 812 128 990 950 146 277 165 1449,950 537 146 20 2551 395 950 1974 1993 146 611 15 36 619 20 2401 146 2874 950 2249 2324 66 131 243 560 6567 74 439 708 2215 2809 1173 184 277 1433 146 4 96 20 103 146 787 1386 839 8350 290 149 394 439 1178 331 368 3975 616 8134 259 18756 1258 125 524 3473 22 9742 26 10968 26 250 18757 26 18758 353 45 851 16 15796 26 18759 18760 8575 10134 6835 249 53 344 20 103 146 787 1580 15797 74 439 13889 9742 26 3357 18761 1356 277 66,72 19 28 2080 1147 7108 45 4877 161 397 410 6955 138 4691 3979 573 4569 8 1147 7108 1287 2905 521 1201 57 189 796 329 23233 7914 5402 2979 6570 23234 37 4691 3979 68 704 12268 4036 3253 67 1 2090 108 4691 4569 79 68 5239 329 132 967 516 2815 45 3388 16 107 105 8864 10565 2162 273 3131 23235 344 119 138 2815 2970 157 2082 1625 2139 81 18996 96 2711 619 1768 1629 7108 2711 1167 2880 4152 3973 6 98 2617 7172 1048 1491 407 9816 395 530 8636,1,12
950 537 146 20 2551 2060 613 146 950 20 4318 12458 812 128 990 950 146 277 165 1449,96 7683 7683 16046 418 74 146 7 14 7740 1899 793 2227 16046 66,2987 1106 12 25 6047 32 5916 4615 8448 23236 1800 1641 653 254 612 116 528 533 856 7363 1485 9817 13874 777 1156 4615 252 19027 2863 1485 8603 23237 1037 400 6174 809 8183 483 4143 2662 459 90 10566 914 2968 683 2501 36 364 8183 873 4143 2662 65 3770 145 3 7364 2601 11403,1,12
950 537 146 20 2551 2060 613 146 950 20 4318 12458 812 128 990 950 146 277 165 1449,8 502 15 1029 1725 9188 251 516 6379 908 18 27 542 3868 1725 67 108 950 256 247 7517 663 24 537 214 1940 200 1315 279 1460 950 195 146 1385 17 27 3025 47 8396 716 12024 48 108 770 233 4782 4872 48 950 380 1691 7867 4782 193 252 129 42 200 365 3522 1609 7741 950 589 529 19022 1134 148 508 137 489 15 364 19023 74 1947 2760 13 207 71 4 273 19024 19025 418 181 3612 955 3 108 10 92 297 8047 489 15 19026 6399 4719 13350,213 1127 8537 1 181 1348 3340 4006 34 288 7 315 8637 23238 177 117 288 691 2832 60 30 1 531 937 2714 1963 2349 23239 1000 1374 534 1374 391 2278 470 2131 1487 470 19028 727 507 11404 979 977 181 1149 43 3329 1962 81 6 1856 1106 34 1 9 1820 3 260 3265 13752 61 1038 71 663 1678 732 13 61 732 3 425 60 151 67 13 61 2979 1926 705 2209 1202 1143 1294 1157 299 1300 1066 23240 1080 1431 2290 281 786 12367 3038 448 56 447 1431,1,12
20 5837 3743 146 27 3029 1024 7724 290 20 15819 369 1024 12508 23241 20 1040 9712 2094 3743,21853 1513 3743 89 146 1 115 1167 71 90 5 7491 3743 146 1 6252 1024 71 554 65 186 7100 177 393 704 489 13350 6 722 6507 3670 3993 554 1024 5 2549 13 116 92 70 146 166 1024 722 13351 177 393 704 1112 1884 10132 3587 7100 260 530,97 2253 4947 61 756 14023 3883 181 604 220 756 191 35 54 860 52 4981 32 756 311 7539 1214 7682 192 2722 435 4842 294 130 2784 52 1331 1579 1214 769 294 134 284 2 12 25 1072 2823 494 4215 798 447 1555 8326 7459 435 6 4842 1072 130 23245 97,1,12
20 5837 3743 146 27 3029 1024 7724 290 20 15819 369 1024 12508 23241 20 1040 9712 2094 3743,44 243 489 3900 20 66 145 629 249 20 146 65 393 6254 815 445 5646 532 5730 7164 28 74 1395 651 98 20 393 1421 509 1708 23242 8638 6718 6791 2995 393 6254 36 393 6254 126 205 8184 20 66 464 1159 5369 12508 146 2094 3743 8086 113 6 3839 1021 3692 5052 1900 489 12508 20 103 146 787 5243 204 2475 44 102 1312 256 121 651 812,613 1916 177 125 633 3631 691 21 1725 2515 2051 89 20 303 524 65 49 716 1489 938 1 294 340 20 290 146 1886 189 10 57 256 103 146 787 782 146 65 1666 224 274 985 146 2382 1219 2089 480 691 21 117 1604 44 102 269 445 44 381 366 3401 15 73 22 1840 1014 58 81 21 240 547 63 1857 137 975 40 3146 355 983 266 63 1857 2229 465 299 1423 63 68 117 52 81 34 303 61 225 21 497 1465 3988 3488 128 1237 386,1,12
20 5837 3743 146 27 3029 1024 7724 290 20 15819 369 1024 12508 23241 20 1040 9712 2094 3743,113 146 1021 704 100 393 704 2469 12509 3617 146 2469 3743 1 3617 305 52 393 704 8 1913 4051 85 7365 146 394 969 13 100 421 6718 2669 9189 67 542 29146 12508 3629 88 1024 20 146 534 928 63 274 1021 15085 23243 828 8939 7100 19 77 133 1118 1 12510 3340 146 928 5521 2467 8596 3743 1482 2094 3743 9818 29147 3445 6719 1 921 1 10194 1830 7100 46 89 146 36 928 29148 5521 100 393 5243 8939 23244 542 1 12441 469 1 4100 29149 1024 2339 48,3469 3606 825 3305 935 1962 55 360 31 202 2875 81 2261 5798 1194 81 274 177 525 19029 110 328 4 104 1082 1563 10 497 110 735 414 6175 2161 6695 1491 999 3544 1194 5280 1370 212 254 1194 81 318 5947 299 13581 935 1962 81 1157 212 53 110 6675 2700 299 4398 4156 3296 948 318 622 1073 14 6675 700 4156 19030 1552 5947 288 622 5398 2321 206 318 2694 168 1028 1345 1949 2009 1264 1212 162 78 110 2261 162 27 19031 299 1157 2885 1157 3469 299 10120,1,12
1 2642 33 1136 20 7100 830 405 830 405 219 1894 230 312 3 33 7100 2642 215 4501,19032 598 1144 4 8377 3822 29150 6144 951 1208 1538 33 29151 1504 182 3495 382 129 13914 9 1892 70 10 274 577 312 1018 215 122 397 15 4 3968 274 29152 42 6844 577 7158 709 1018 3713 930 397 598 607 42 194 2104 5886 2456 397 15 1 551 2326 4795 397 330 830 19032 598 1033 96 3205 56 19032 598 545 16047 2689 5286 7652 8639,60 337 252 170 291 596 1939 104 1 101 14 1939 599 59 70 151 67 19033 2 1 1575 1744 1689 170 163 24 863 417 55 99 379 1939 107 137 18 27 689 14 252 170 291 40 5274 6010 170 11405 23246 3053 10168 1203 483 880 2592 253 252 170 291,1,12
1 2642 33 1136 20 7100 830 405 830 405 219 1894 230 312 3 33 7100 2642 215 4501,121 13 11327 1674 407 265 3794 1368 1529 317 5442 1024 809 13913 3 5499 18798 3 5499 13914 6643 19 5028 18799 6643 147 5028 5028 3 2094 5028 12406 2685 18800 335 8596 5028 3 8596 19 3874 3 18801 3874 3 1022 19 3874 12406 3 335 1022 3 2559 12407 51 610 15826 3 2094 3 8596 132 392 15 607 2532 106 607 393 165 30 928 710 115 446 1708 1888 1421 393 1708 4207 6692 2094 256 607 1183 607 393 1708 577 90 6613 987 6254 2051 3735 3707 607 115,3 574 983 340 378 11867 7474 463 1125 506 319 716 4665 14 599 23 242 1671 394 94 471 5 431 20 1671 983 5 89 3089 15048 7475 17 2 7882 60 3 9 175 2 3 4 983 340 568 1146 582 551 34 104 171 34 181 1281 2702 3739 340,1,12
93 306 613 3559 52 677 666 208 965 3559 52 20 375 236 675 93 306 443 648 101,4656 41 442 738 295 396 41 118 923 164 608 24 168 464 118 613 74 2585 76 21 93 5711 306 285 225 2655 89 173 229 23247 14024 4016 2696 1243 465 2714 613 2445 168 607 685 1243 709 696 101 241 1217 6 1253 672 30 57 9 1243 68 324 2757 10988 1496 82 120 5840 184 21 89 3645 1243 3630,116 84 216 415 421 797 9819 23248 5165 15 29 26 1080 3 78 399 3816 88 1053 6056 460 3679 2319 23249 16049 88 4405 105 116 70 13894 23250 14025 234 580 374 10568 495 6 23251 2692 2905 2598 5496 1454 2537 11406 763 9190 1131 515 1018 6617 15003 23252 693 23253 54 820 3542 287 329 2598 5496 827 23254 1364 16050 515 2323 515 684 628 7366 2598 5496 47 99 2609 2918 5165 115 14026 2598 5496 47 287 5069 47 1177 452 892 4095 12511 47 2611 3 763 2273 23255,1,12
93 306 613 3559 52 677 666 208 965 3559 52 20 375 236 675 93 306 443 648 101,93 229 4548 613 3559 93 965 1268 225 3096 2585 305 360 3017 1243 20 2676 9 443 2699 130 985 43 94 93 1687 1888 229 965 360 61 3559 305 52 3017 1679 1187 506 1679 2073 197 1019 340 4568 613 3559 52 3236 205 89 981 810 981 3371 3630 685 443 305 225 20 95 2676 375 95 3559 65 613 648 175 8338 1230 93 37 1025 2896 89 73 22 16048 3559 613 1165 4672 2696 2105 1243 89 73 22 891 613 5780 437 10567 2585 2242 1344 541 129 20,60 745 107 113 2130 410 1144 894 4 831 1320 3974 970 1148 92 623 1141 1916 1344 1278 1481 1314 43 310 2048 15677 970 1868 4 918 834 3168 1320 3974 1628 55 30 119 38 721 513 17 122 94 4567 4 13 11268 22680 51 215 195 1320 3974 7879 3920 9702 970 1148 713 1628 6 22681 2220,1,12
920 7644 519 7 789 1503 1326 6331 2605 457 519 7 6105 7644 1986 245 815 1959 3028 4395,1739 1535 196 41 348 7644 5300 8080 804 574 804 53 3400 103 94 3420 2712 45 4112 334 634 53 386 2508 593 181 63 456 3931 1383 8543 2611 13790 117 7470 18555 1503 440 337 375 1218 586 21 116 70 117 2130 63 2534 126 4459 21 13791 7612 2943 8544 12271 872 2769 918 37 1237 2721 252 63 12272 3546 1832 1972 1503 1832 312 1407 2221 3657 11243 299 519 1832 1497 83 1407 101 182 887 13792 2363 9 9688 669 3585 403 493 3875 312 1407 420 372 519 1189,155 246 439 4478 1181 23257 2065 31 571 2561 6055 2 3466 413 35 23258 281 3861 64 23259 23260 1800 58 350 15 4478 1458,1,12
920 7644 519 7 789 1503 1326 6331 2605 457 519 7 6105 7644 1986 245 815 1959 3028 4395,920 7644 519 7 2129 1503 149 298 12 833 2902 19034 2929 8346 1147 21 29153 595 19034 2929 2944 503 11 2929 688 13 29154 693 693 382 519 1 387 29155 19034 29156 903 29157 29158 519 7 122 693 6998 29159 519 7 19035 1503 7367 519 41 6418 299 519 41 491 5627 2183 519 41 1007 403 16051 2639 803 403 519 2929 19036 196 1184 252 50 2929 29160 896 519 7 29161 29162 6059 491 5627 3611 10 1065 95 519 7367 4058 2929 2320 106 519 41 14027 29163 29164,2 74 3696 929 294 408 8185 19038 19039 76 1 1177 1295 2049 256 36 76 207 35 265 41 228 52 483 240 6420 145 5948 26 74 873 240 7 6 1039 76 827 2641 183 1072 386 9024 74 151 4233 538 36 11407 120 16052 5666 492 19040 1325 1703 1032 460 595 4136 5946 2482 69 25 701 985 7529 749 2837 2293 88 4802 8827 4136 294 3 74 9820,1,12
920 7644 519 7 789 1503 1326 6331 2605 457 519 7 6105 7644 1986 245 815 1959 3028 4395,196 54 152 9191 3136 579 56 56 671 519 7 348 983 7 461 237 88 265 14028 7 116 13,103 146 787 3346 7149 2086 12512 19041 19042 19043 8575 4194 7683 19044 14030 12512 754 19045 4510 240 19046 19047 380 505 1852 15 1172 787 3346 1308 48,1,12
920 7644 519 7 789 1503 1326 6331 2605 457 519 7 6105 7644 1986 245 815 1959 3028 4395,14029 1680 789 151 382 15612 858 10 7 831 752 569 4661 691 157 351 466 519 7367 241 23256 705 7509 10495 519 519 2135 2459 29165 21 7634 662 13724 19037 2527 7367 182 80 178 1721 647 2780 3124 536 6999 176 13 18 143 6226 1423 617 321 716 2137 3784 299 3094 746 3420 1 13 758 131 1244 574 1488 12163 55 896 2508 245 21 6419 620 14029 15612 2462 413 75 67 10 337 8836 83 2508 1832 555 579 67 53 40 7 858 519 983 7367 1 13 98,295 605 1082 1684 813 366 32 411 642 788 3894 15765 145 16053 1749 120 2125 320 403 10569 7742 155 9 57 2651 605 1073 1327 10569 411 642 630 6653 28 52 1 2504 1 14031 1065 20 553 136 103 1916 1523 1872 15 308 47 147 186 813 764 340 32 69 2274 1405 258 7525 1515 8 52 885 258 7525 3674 333 48 616 2443 212 638 2069 40 32 4714 6616 813 649 2990 2 141 295 1 297 605 12259 75 2057 605 6653 813 1 23261 32 69 16054 895,1,12
833 553 2320 8 361 453 956 141 1250 27 11 574 1792 691 2320 1320 823 9692 975 974,140 361 18066 3168 1320 823 14 553 7 1137 2496 18067 2496 2109 386 24 1228 2403 199 4567 5 3366 277 30 1788 1320 823 14 3682 356 135 3533 309 1856 81 301 1500 45 8403 974 1320 4837 42 18068 4470 18069 11978 2496 3366 391 419 3532 8895 783 183 286 5819 2048,402 2408 4442 80 217 292 99 1590 105 292 708 3317 381 105 7740 5013 13794 63 2250 15 1695 13 63 3126 58 1590 1042 434 3499 19050 573 19051 19052 105 946 63 15 350 646 3 45 1678 501 4 292 160 117 4900 34 117 1301 1491 63 117 19053 65 2408 759 7743 508 2418 63 1 346 115 1071 945,1,12
833 553 2320 8 361 453 956 141 1250 27 11 574 1792 691 2320 1320 823 9692 975 974,75 61 746 2320 757 534 189 1788 1320 823 13 19020 1351 833 55 65 6266 456 652 9 4119 109 3237 6 1757 833 4311 855 7939 4971 12270 54 42 36 65 4119 177 4213 1513 7000 299 11 4622 1757 325 7000 4759 6 286 19048 2126 75 1433 3221 5 856 833 3476 23262 772 83 3607 53 1157 611 338 266 1918 1875 855 299 1710 4753 23263 19049 23264 234 92 54 833 46 49 102 2725 95 320 1236 833 29 26 306 46 1261 847 1960 171 152 833 379 2273,2996 3595 27 428 9692 1128 2322 3639 2540 2914 284 322 1174 657 8103 526 2311 156 222 908 4284 4284 1068 1332 1603 693 1398 3076 322 753 3868 32 424 424 1308 1794 753 1700 250 4714 481 3080 582 989 6 679 974 989 753 322 753 5468 32 3538 238 989 77 150 1420 1107 3968 1752 4284 128 10 8564 58 350 71 78 105 7061 176 44 102 345 323 670 1044 450 578 322 424 3639 2540 1336 4280 1269 424 286 4284 13828 322 753 1810 1069 487 121 204 6939,1,12
224 9579 3119 11408 224 791 3074 16055 2324 9579 3119 11408 945 86 15 1955 4454 203 1228 1548,141 187 5728 3055 5002 178 4541 3980 7366 36 116 70 2415 434 5593 918 676 3879 820 417 16056 3 1268 172 419 956 7366 2910 5003 139 10167 6331 192 1132 789 16057 192 9579 75 711 9088 310 1903 617 2143 617 131 23265 19054 99 936 67 1 808 937 858 945 115 789 1724 70 177 3476 3960 23266 671 625 8878 53 1498 371 370 625 3333 3939 15219 131 16058 4662 795 70 243 3244 1132 2180 353 23267 177 158 9003 1 1883 1208 158 4744 240 30 997 8186 23268,106 1590 4010 2517 129 1279 86 202 61 202 3913 1042 21890 292 5587 21891 2708 21892 292 210 8 881 392 5087 2320 21893 136 109 8 1993,1,12
224 9579 3119 11408 224 791 3074 16055 2324 9579 3119 11408 945 86 15 1955 4454 203 1228 1548,3074 224 67 6 937 5932 2085 23269 180 13 23270 128 2509 13 2881 840 1038 224 186 3055 5932 789 8931 3980 789 62 5 192 574 689 83 9109 3451 11408 9579 476 8931 16059 3980 67 332 7236 23271 19055 537 1 423 5932 3055 1828 7177 48 1400 536 564 2509 197 937 14032 1 30 152 2509 98 4505 53 669 7 128 937 8630 1249 722 160 86 23272 204 215 3305 6991 224 2074 16056 5 122 553 4631 3203 4376 387 1541 112 309 42 3697 3055 287 8630 132 8630,88 18 80 3868 1609 1459 1160 11409 37 1798 6118 82 4355 510 417 504 226 2849 120 4424 314 8590 3805 326 74 4407 11410 174 5191 6628 360 5263 809 327 24 10570 3805 3934 172 79 5509 3737 1054 28 7001 3805 1682 6298 87 4070 1571 155 2830 45 2838 305 3805 9821 432 42 105 379 222 360 814 4265 1502 8640 137 1685 6906 198 265 191 323 6897 279 6104 82 2204 1895 2547 18 106 3783 102 6103 992 8 432 33 28 154 129 872 8 432 693 828 4265,1,12
2493 3042 464 4839 2859 1049 428 1928 203 1274 464 4839 2859 1049 428 1928 1689 1274 464 428,6421 1 57 287 4839 2859 1049 1928 18 92 6401 10 1568 47 11 890 464 428 6421 1495 363 979 3698 922 979 50 4953 2566 780 7744 408 754 2507 234 588 286 134 2 6918 19056 821 606 12031 5386 6421 1367 1325 5699 7 190 10343 266 347 1859 172 7445 46 3310 4839 2859 1049 1073 778 395 1530 690 356 16060 6421 2691 4759 3 171 1295 5 1222 28 1863 13 2022 7002 19057 14033 140 216 268 9822 9192 125 161 747 4962 223 4573 57 4858 9193 9822 5 4756,4978 123 1388 1090 7140 367 659 3 1526 4700 2042 233 2178 23273 1265 342 5352 5000 23274 143 8395 807 973 445 44 381 366 2042 233 1388,1,12
2493 3042 464 4839 2859 1049 428 1928 203 1274 464 4839 2859 1049 428 1928 1689 1274 464 428,106 9455 9456 129 1928 9091 1274 7 4 3250 306 428 840 29166 7 9161 3 428 60 6159 3029 6421 219 2641 1725 845 12513 1367 16061 9641 5243 13481 2618 1741 2373 1073 428 1928 1 4760 110 7 47 37 8641 14033 28 428 3 92 696 408 1274 499 1 327 10 16062 9455 9456 992 1274 1478 510 132 1 5249 10456 12514 537 401 510 6422 427 5 992 1842 129 8 154 251 3042 1274 1 365 9822 1071 1821 977 143 6421 1 1808 29167 6 434 313 3244 1843 98,731 18 40 29 233 310 9548 29 233 80 241 911 9549 950 4093 1684 1116 219 79 317 1920 3841 950 341 171 131 9 4019 186 950 15252 314 1070 1228 96 2111 270 160 1567 8 256 950 5272 29 233 847 718 1608 48 1160 789 3935 18167 15253 734 6057 793 248 433 2753 83 10234 108 499 534 10235 724 86 1748 1189 6 287 3914 6057 927 2956 761 190 938 181 108 48 282 286 8 364 2844 3809 29 233 13511 6865 18168 12044 2615 33 446 292 382 2615,1,12
2043 29168 2536 46 89 3788 714 31 1296 73 22 3080 7689 29169 1195 2043 100 1165 82 508,264 837 11394 1277 215 779 1091 2 6798 4895 16063 5702 3 4607 6502 3600 41 483 6720 3836 6098 1693 1408 16064 8642 5603 10571 771 444 3114 2882 144 718 10571 7745 966 8 714 1635 433 4306 3 41 2603 4194 532 342 3836 867,5919 529 1765 154 19 3731 8 378 6961 527 2269 1569 11291 378 479 1274 1337 1968 73 22 12102 1632 19 5910 499 1274 2296 6961 378 378 3562 6961 527 19 2328 2426 1274 9728 378 2084 1872 1156 3 499 378 8037 15750 5919 2424 527 295 1274 1 1478 2296 4060 2318 75 251 60 43 378 3562 9116 6961 479 7313 7313 40 359 1177 1391,1,12
2043 29168 2536 46 89 3788 714 31 1296 73 22 3080 7689 29169 1195 2043 100 1165 82 508,4044 23275 2028 2029 3836 1691 480 1111 19058 2476 2685 1901 2476 2476 1357 19059 3131 7934 119 39 3 53 153 4910 12 426 111 1496 3131 7934 359 114 6 1205 53 426 111 1013 4104 4632 8392 4044 23275 3629 29170 5850 247 13 12 3836 1139 2823 1932 6560 219 3713 1063 1953 23276 294 43 663 2031 2587 3131 7934 7368 5107 226 9667 24 815 2958 2476 47 2650 3761 502 846 15 29171 1953 718 2361 594 779 2002 126 1386 1013 440 2361 11411 313 3736 16065 2964 583 944 6042,2279 6008 5593 3453 204 33 679 204 9559 52 117 284 42 11089 12 1027 11 32 9560 1027 18181 18182 18183 18184 15263 24 87 195 93 32 1027 87 75 85 273 1802 1528 12 1027 87 151,1,12
3597 9158 357 6109 348 11412 405 116 200 10 2167 158 2005 1 1068 511 166 99 695 269,243 3116 306 4141 647 330 921 1306 73 22 1371 1294 247 784 288 312 5450 21 13937 864 3114 755 874 2456 397 15 12484 29172 29173 1267 1057 710 73 22 686 16 4208 16066 219 1604 369 1818 19060 73 22 1918 1608 299 918 14034 179 623 14034 6020 6423 2932 1306 3713 1154 21 784 288 1306 5483 1266 4645 3182 2465 1371 10439 1306 1210 218 8187 2237 1829 16067 11323 462 811 8187 9786 3083 14035 23277 23277 2299 14036 2393 704 1210 8187 23278 218 774 1306 10401 1210 4149 2417,67 339 72 40 192 8644 1157 3309 91 5466 538 8 400 3309 140 159 939 137 400 1571 1241 23294 1750 2424 538 1821 939 16072 1713 23295 1030 7369 126 653 1018 1177 25 207 1241 1175 25 137 8157 12459 4775 793 4117 2734 16073 137 8157 816 3462 8 4635 19 171 115 147 935 674 9138 27 8 15938 4609 787 780 516 78 19064 221 210 2664 1241 1856 5192 538 3309 91 789 1241 1188 1721 3462 1006 7369 601 23296 41 538 477 3462 3 1641 2369 516 787 2571 2481,1,12
3597 9158 357 6109 348 11412 405 116 200 10 2167 158 2005 1 1068 511 166 99 695 269,908 536 1306 876 3762 6673 1927 5440 8643 16068 1866 485 19061 349 13513 5 33 13345 1866 6220 14037 16069 349 2737 19062 5240 2501 23279 2929 2529 51 548 573 2280 196 23280 23281 5974 8812 3996 13778 16070 2756 2491 573 1064 19063 23282 676 23283 23284 23285 349 184 23286 16071 196 414 16071 120 23287 110 2366 49 733 4059 232 6614 139 581 11413 23288 2262 90 23289 23290 23291 237 6673 23292 158 154 3190 11 51 1215 5338 940 59 23293 9128 13 195 5323 4774 349 3190 139 11219 2331,3326 4876 5019 1092 243 96 3404 5774 320 1358 3326 3042 5571 4584 10572 965 311 7153 7746 1817 1022 821 9194 2683 52 479 19065 18381 1890 52 2912 1073 28 952 725 9194 57 23297 1495 52 8645 23298 1441 9782 680 2054 7 846 12466 3830 3696 1 8188 5481 125 1449 9194 413 849 9194 123 590 720 9135 1424 6159 8645 476 589 23299 23300 378 9194 123 2116 135 16074 378,1,12
21 1007 262 4883 231 73 22 1007 262 4883 3273 115 16075 3273 684 3273 23301 1612 706 121,75 712 33 329 1209 249 420 775 1350 42 524 293 420 3556 16076 1007 457 1144 811 1780 4883 871 4304 2441 16077 1007 487 3081 1780 323 3746 420 9013 19 1193,8572 819 245 99 44 432 19069 18 432 245 4552 8835 19070 2896 2896 3084 909 442 8423 442 2 32 93 19071 245 2508 879 641 435 58 2453 35 7003 11932 3066 225 119 767 119 4236 2224 305 4981 366 269 445 44 381 366 15 245,1,12
21 1007 262 4883 231 73 22 1007 262 4883 3273 115 16075 3273 684 3273 23301 1612 706 121,125 1607 19066 8 6566 19066 3083 19067 2283 231 1651 946 42 15506 5624 1389 6879 1138 9140 1115 420 2685 29174 4883 513 231 1300 3986 75 2283 4883 60 698 42 1 29175 420 6290 8036 420 1199 173 420 1035 29176 2972 411 1503 8036 420 450 8646 3839 558 488 811 231 2136 4883 1143 60 231 488 231 8496 1143 6601 19068 120 1886 4883 434 11 109 3 698 42 1 46 2268 312 3358 14038 2435 1780 8496 2136 4883 259 1780 1735 29177 29178 29179 420 4022 19066 120 4077 447,7988 2365 4520 3774 14 3992 162 2365 23305 3 969 6536 5411 153 6424 1253 4520 3774 2581 520,1,12
21 1007 262 4883 231 73 22 1007 262 4883 3273 115 16075 3273 684 3273 23301 1612 706 121,12515 388 420 269 644 23302 381 23303 1714 231 82 4883 869 30 148 2 57 23304 47 172 4246 52,12453 6176 6476 230 2957 1342 56 12308 553 1064 30 2 228 1986 4252 20 25 6851 1834 2114 647 540 832 2 25 1 1315 303 274 838 163 797 8179 1 1113 19072 19073 101 434 2379 1184 3109 40 1 5935 5135 209 1363 1070 729 549 2569 1694 189 2780 570 8179 19074 2893 4218 734 6851 37 669 961 16078 178 380 274 4218 1397 4216 666 895 4 65 592 16079 63 3642 209 4718 734 6851 108 40 17 1 544 221 5669 40 19 473 702 1922 663 450 1201 78,1,12
7 33 1907 294 261 272 5731 610 5315 3495 1553 3687 272 1350 261 92 182 1230 29180 446,272 3960 1907 598 22683 628 537 3485 5428 7293 49 1907 5 87 6336 431 7679 1220 791 15686 984 1 2798 1390 1964 521 1 15687 12312 6336 185 1 22684 1298 22685 5315 272 91 1117 10933 4972 2672 221 1659 2837 440 592 460 22686 2365 22687 3010 8970 870 422 63 261 460 252 3687 1573 208 261 568 709 167 22688 460 5692 10432 22689 18620 1371 3687 984 2837 2394 291 437 1289 1864 832 6045 261 1350 566 3950 2245 101 632 115 993 484 310 1289 1219 325 480 2087 8970,3112 688 862 16082 1937 3894 2844 14 128 16082 37 9 23306 5770 4311 475 152 6896 1480 12369 1977 99 136 103 12369 14 1644 37 323 2455 86 3526 438 234 244 14 259 1796 19075 23307 1644 37 323 206 7370 11415 3120 1644 1046 5 684 7 70 3364 337 2307 105,1,12
7 33 1907 294 261 272 5731 610 5315 3495 1553 3687 272 1350 261 92 182 1230 29180 446,1907 352 49 3352 291 33 261 1709 1221 9 151 8539 5692 39 1712 159 674 49 416 6177 2701 153 14 1907 6 423 1117 610 5315 270 610 2247 2158 579 1117 610 5315 580 16080 9462 261 469 841 488 6 11925 632 1770 546 1801 272 6 639 55 112 272 1822 310 1289 107 2885 555 1289 9610 261 9535 13797 938 1813 628 11414 261 2882 2623 272 5692 16081 35 846 628 6830 9621 20 272 34 261 261 1203 352 400 91 750 1907 270 153 294 261 718 543 270,1856 7 94 136 338 593 292 215 29 5385 169 24 2554 29 26 9 9434 7 14039 956 4052 1137 11416 5978 2793 42 29 26 1504 9823 28 2539 3351 1049 1928 14040 14041 306 7654 1049 237 237,1,12
