answerID answererID
26509 520
26516 871
218816 1325
26575 1576
26576 8895
26606 2498
26607 8895
26637 8895
26638 174
26675 2498
26676 3550
26693 520
26694 3641
26721 8048
26722 4551
26740 2498
26741 8234
31202 4877
26743 6749
26744 8895
26749 2715
26750 5975
26751 1255
26752 5646
26765 2715
26766 8895
26782 8895
46623 529
99605 19
26800 3998
26801 1655
26907 1236
26908 19
26984 163
26985 399
27049 2782
27050 2190
27097 163
27098 19
27139 2190
27140 6353
27177 5192
27178 1611
27180 5603
27181 19
27196 4657
27197 5603
27269 163
27270 770
27333 829
27334 347
27377 3351
27378 399
27403 5191
27404 8901
27405 711
53618 6432
27474 5253
27475 7207
27476 7266
27480 2190
27481 1236
27521 5192
27522 163
27644 163
27645 3351
27682 163
27683 4888
27684 163
27685 4976
27686 2190
27747 163
27748 4463
27774 2190
29258 9444
27803 4864
27805 124
27831 2451
27832 1588
27840 1236
27852 9044
27848 2451
27916 4864
68683 26071
68710 24721
68723 25627
28030 9101
28095 4864
27868 8570
27874 8563
27911 8318
27913 6982
27942 8570
27945 4864
28096 4864
28098 8570
28130 4864
28163 8338
28119 9131
28120 1325
28199 4864
54730 21253
28313 520
28318 1325
28395 4864
28352 392
28353 8234
28410 7375
28411 1631
28489 4864
28490 124
28651 2451
358336 40726
28557 7154
28559 2451
28575 7167
28578 4864
28574 1325
28579 8075
28593 1256
28608 1236
28657 5477
305715 11053
305723 8563
28723 7924
28724 9190
28725 1236
28776 9296
62051 4552
28754 9296
28755 4864
28790 1492
28791 9355
28819 8857
28823 1325
28900 1325
28903 1341
66871 4552
28915 1236
28919 8338
29121 124
29124 9484
31138 2451
28973 373
46055 16581
28983 8570
28985 1325
29011 9438
29025 4864
75210 23119
29068 4967
29084 8338
29107 124
29109 2146
29114 9481
63275 6089
65053 4552
148682 42704
29178 8570
29181 6004
29236 5880
29237 5876
29259 9481
29337 1588
29342 8554
29390 9565
29402 7616
29554 2190
29995 9824
30230 9914
38229 12489
212462 9444
29356 4974
29361 4864
29366 1236
29575 8338
29430 2525
29437 1255
29472 7167
29552 8563
29508 8563
29509 1325
29567 8137
29593 4864
29584 6441
29586 6004
166147 63690
29625 8570
29630 8563
29698 124
29701 8563
29832 3550
29731 1325
29741 1492
29746 9564
44696 16140
29780 124
29782 2525
29786 5646
29787 8521
29838 74
31806 10468
31813 9887
31870 4864
29888 7670
29893 1492
29906 520
29919 1325
29958 9526
29970 1325
29974 232
30040 1325
67495 17556
30110 9873
30249 5223
30199 9903
30205 8563
30234 1236
30247 2190
30259 7924
30246 1325
32758 6627
30272 7924
30282 124
30373 4173
30274 1325
136017 59346
30323 1492
75077 4552
75201 23660
30339 1504
30342 4864
30522 386
30348 1502
30349 1325
30345 2525
30346 74
30351 1325
30564 386
30727 4864
30380 1325
162350 71990
30451 4864
30454 9887
30494 7924
32455 10652
30475 1504
30476 4173
30487 4864
30502 9204
30510 1325
30565 4974
30588 1504
30578 4864
30610 7924
30590 3887
30593 10050
30601 1325
30609 9887
30655 124
30656 4864
30665 9887
30733 1325
30743 9887
30745 7924
30754 3811
30840 1325
30843 9886
30864 1325
30865 1236
30912 1236
30913 2190
30926 9719
30974 1325
31021 3811
30947 520
30951 9719
30983 1325
30994 232
31027 8841
32423 5223
31070 9082
31073 1325
31101 9887
31109 8841
31107 520
31112 9887
31133 1325
31134 5477
31177 1236
31674 2451
31203 2190
31237 4864
32406 4877
67260 17556
31255 7433
31350 124
31257 9070
31334 4864
31276 1325
31277 4864
31282 386
31329 124
31700 10347
31722 1272
31431 2170
31440 4864
31435 5646
103693 42641
31452 2170
31454 9887
31486 8563
31512 4864
31506 7670
31507 10289
31517 520
31526 3864
128092 15942
31637 4974
31648 4864
31681 1588
82375 2451
31742 10447
31744 1255
31768 10455
31789 4864
31854 10480
31855 4864
31899 91
31966 232
31900 2190
31904 1236
31951 4864
31913 10447
31936 550
31932 3237
34229 4551
32000 4864
32185 10635
32234 3811
32016 4864
32028 7924
36265 7743
270445 76820
32090 1325
32091 8563
32252 1325
32255 955
32270 9887
32275 8841
34752 5223
32279 4864
32280 124
32301 5374
32304 2190
32314 1325
32316 520
32375 2190
32401 7924
32394 1325
32519 9887
32425 9887
32459 3811
32474 4864
32797 7670
61282 6389
83219 1648
32432 1236
32433 19
32482 520
99197 40456
32489 10598
33613 11152
33619 5931
32545 9887
32548 9018
64995 14202
32701 4864
32935 124
32705 2525
32741 8435
32712 5563
307340 143152
32742 6389
32746 7924
32834 1504
32877 4864
32837 3811
32839 7924
32869 1257
32852 8563
32854 7924
32862 7924
32931 1325
32889 10725
32903 5223
32950 124
32952 8609
32978 7924
76982 5477
77011 29174
33013 9594
33057 10755
33244 9887
33245 4864
33276 7167
33289 10965
33296 955
282877 128779
33327 1325
33328 2936
33337 1504
33363 4864
33343 10696
35818 1492
33524 4864
33527 9173
33546 5223
33549 9887
33561 520
33567 4485
33606 2962
33582 11118
86206 1255
33570 520
33572 10522
33574 1492
34283 4864
33579 520
33580 124
33622 5374
33628 11133
33624 5020
33633 1325
33761 10522
190027 31965
33894 1325
33899 10965
33987 10522
34022 2190
34002 124
34006 1236
34018 520
34021 7924
34023 5563
34025 1492
34051 11176
34098 7924
34088 1492
34096 7924
39101 3197
34120 11176
34142 10652
35782 955
35837 7924
35953 12041
34116 347
34148 1325
19544 1501
34150 7924
34182 1325
34191 225
34181 520
35546 6974
34206 2525
34209 11062
34248 10068
270950 110781
34314 369
34325 1325
34356 8521
34358 11176
34361 11452
34398 10447
34399 726
34404 5223
34414 1236
48670 965
34519 1325
149257 43351
34523 124
34524 520
34547 1656
34614 4976
34637 8940
34589 1236
34624 4864
34634 1236
113860 21441
34647 1236
34840 1341
34754 8521
34758 4864
34769 4020
34837 4020
34853 11637
34878 11176
73136 4552
34950 4864
68197 4552
34995 4864
34999 163
35049 11701
35067 11707
35069 11708
35036 11696
35039 4066
35091 4864
35096 4926
35097 7348
35134 11740
35169 11757
35680 11945
35158 1502
35160 520
35192 1325
35198 10068
35310 10447
246566 386
35379 1325
35387 4312
98531 1186
35609 1236
35661 4864
35676 7924
35677 11943
35712 6441
35733 11529
35804 6605
76964 29483
129467 45533
35692 8563
35699 1325
35761 1325
35764 730
35853 9887
60829 16035
35993 9887
35996 11062
36001 6389
36056 1492
36074 12053
36072 10652
36083 107
36095 10833
36096 995
36105 12094
37668 8338
37902 12395
37925 12398
363797 2451
36115 3887
36124 124
36169 1325
36170 1255
36172 2451
36212 12136
36219 1945
36258 119
36310 10068
37698 11930
36293 11625
36302 7924
36326 12151
36346 10352
36297 1325
36301 10447
36388 4864
36425 2451
37916 8797
78675 30185
37642 9960
37650 10522
37646 730
37647 5563
37665 12312
37674 4551
37708 7924
37767 1325
37799 12350
37773 1325
37774 11062
37882 7692
37884 392
37887 3811
37890 11547
93735 29216
37905 12350
65136 24683
80944 31119
37918 1236
38037 1255
38038 5563
87688 23660
37922 1236
37941 6389
37953 6389
38000 1236
38012 1486
38010 1236
38947 12720
38985 4864
45511 16409
38024 11062
38081 1325
39513 12951
39531 11547
41201 14182
156801 69098
38079 1236
38098 347
38122 347
38816 12669
38152 7670
38155 1236
38290 1236
38337 2451
38346 74
61258 8014
38359 1236
38365 4864
38393 2451
38418 2451
339364 134658
38434 347
38443 124
38450 6389
38610 1492
38611 8160
38763 9290
38764 2451
38774 12623
38802 1501
39095 9444
38827 1492
38844 7712
38853 5223
38875 2525
38882 1255
38883 11062
38871 2525
44650 3694
91163 36246
130687 57154
38951 11547
38960 11062
39094 2451
39119 6634
39155 12787
39091 11529
39092 347
39104 9887
39111 1325
39127 4455
39135 12502
39132 1236
39134 1325
39184 12762
39187 9290
39195 1236
39199 1325
39211 6389
99274 22278
39218 6634
39219 6389
39254 11062
40771 11547
39349 1236
39353 1492
39444 7924
39508 8563
462977 151236
39472 124
39503 4864
39487 1492
39488 1504
39527 9444
39498 7924
88324 34937
176209 77809
39545 7924
39552 3197
39601 12957
39599 1631
39626 1492
39603 9887
39631 10938
39644 386
39605 2451
39609 8869
39682 12808
39721 12998
39711 4864
39722 12998
40733 12810
40853 7924
40730 3540
40731 14018
40847 1236
40849 1492
40888 11547
40891 5646
40893 5563
40911 2525
40920 4864
312490 81917
40917 8554
413329 198887
40956 1325
40970 6319
139043 52112
40990 1325
75569 4552
232458 105445
40991 829
43664 1727
41018 12957
153783 25301
41000 6735
41001 4312
41091 4864
41246 11933
41076 10456
41087 4864
239371 68067
240513 109683
41143 7924
41151 3197
90857 2451
109889 45218
41182 2578
41184 14174
41218 10068
41228 4864
41255 14202
41257 520
41270 2190
41364 2451
41277 3099
41318 4864
41354 12798
41382 14263
41875 7403
41383 1236
41390 7924
41402 14275
218756 98634
41449 6982
41457 14292
41477 8609
41646 4864
41515 7924
41525 8609
41558 1673
41520 1236
41536 520
41546 9887
41548 10712
41630 2578
41633 995
41663 7924
67784 25678
68283 4552
68332 1341
41681 1325
41695 442
41700 9887
41736 550
41752 9205
41758 14400
41745 1492
41832 11205
41756 1236
41778 2451
41772 14089
41773 2498
41784 1325
41785 11062
41791 9887
41820 2525
41823 1325
41824 1236
41860 5563
41870 955
41882 1236
41914 2451
41906 392
41952 995
41962 1236
43076 12998
43174 1492
43561 15735
43074 7670
43092 4483
273475 126806
43075 12808
43122 7924
142385 56960
43180 1236
43185 14105
43228 4864
43196 661
43197 12513
43198 1325
43219 15584
43243 995
43279 392
43254 15606
43302 12998
43295 1236
43300 124
43371 14473
43372 1325
43373 11062
67093 25420
43411 1236
43413 1325
43426 12998
43435 7924
43575 15742
43577 9887
43637 2751
43689 7924
116559 6432
43713 12623
151485 31635
151488 26076
43715 12696
43717 7924
43724 1325
44243 8338
43772 1325
43795 1255
43844 6456
43785 1325
43788 11062
43819 10334
43874 14182
43837 12613
43923 1325
43834 15830
43836 12613
43838 520
43854 1236
43855 6389
44057 7924
83320 32169
43862 1325
103944 35024
57889 22360
57892 9444
59522 9784
63320 23389
43982 74
44063 12998
44248 14202
43976 2525
44016 1325
44031 8563
44032 15629
44096 4864
44092 74
44093 2359
53352 20715
104299 5603
44201 1353
44216 7924
44219 184
44234 1325
44313 16004
44249 12808
44255 74
44298 1325
105686 43351
44291 12808
126400 51994
44327 1353
44328 1236
44332 353
44630 1255
44639 7924
44651 2451
44607 1325
44608 11062
44635 8563
44637 2451
44641 14202
44683 7924
44688 1325
44746 7460
44717 1492
79869 26076
265945 73720
44723 9174
44724 10833
44939 7433
45016 7924
227862 7743
44950 12998
44956 2451
45001 1325
62174 4552
45249 2525
45299 1325
45303 7924
89483 35354
45288 7433
45690 8758
75761 4552
45276 520
58060 22406
45284 1325
64271 24116
45355 2525
45356 1325
45595 1268
46183 1268
288856 2451
45518 1325
45525 16115
45579 74
45584 995
45592 6887
45606 552
45784 4864
45968 11933
46039 7574
45687 791
45755 4864
45645 12094
45649 4864
45655 16459
45656 6126
45659 16334
153654 67710
160441 40358
409009 194034
45727 1924
45728 4066
45789 1268
135495 43351
45772 10522
45782 7924
45827 2451
45840 14105
45845 16435
45902 2525
45905 11062
45945 11933
45947 1504
45971 1325
45979 1353
46004 6126
46010 3811
46021 10334
46058 16591
46117 12808
46120 7924
46116 1325
46137 7924
46159 6456
46162 16630
46246 5223
46374 1287
46389 16689
46242 12808
46244 15933
46250 16652
46251 8338
46279 5563
46617 74
48381 17497
46275 6974
46513 12951
46295 6974
64614 4552
46321 6319
46323 12808
46325 2754
46482 8563
48247 17320
46367 6089
46372 1504
46338 1236
46527 1255
46354 1492
46361 1268
46383 1504
46409 14105
46522 520
46529 1255
46552 16794
46545 1325
46546 11062
46597 1325
47778 2751
47888 2451
396815 1486
46602 12623
46603 1325
46607 8563
46762 8563
46648 12019
46660 1325
46663 3099
46675 12998
265646 50583
265675 63097
46756 14473
46858 1325
46768 2525
46770 16872
46790 16878
46797 9205
46791 2525
46837 1268
46807 353
46816 1492
47022 7574
47137 11053
46843 1236
61430 23016
46898 1268
46900 2751
46952 12998
46972 10347
46995 1353
47085 6389
47086 8563
47214 15543
47111 1504
47119 10347
47126 10347
47131 667
64955 21944
72836 347
47237 11062
47245 1325
47255 975
47867 14494
47372 17068
47376 1268
47478 11833
47479 520
47538 14202
47568 353
327682 153534
327689 47511
47884 16725
48008 12998
47806 1924
47807 16421
47852 1236
47861 2451
47869 1325
47871 17198
47904 5563
47950 2451
47937 3099
47940 2451
47991 17311
47972 10347
47973 8563
48020 17320
48125 4646
48121 1492
48123 5477
48277 16843
48280 3811
48557 8521
62018 23515
48379 17320
48382 1504
48401 3948
65056 4552
48400 12623
48402 1876
48415 8521
48504 12810
55627 17584
48593 1390
48594 17581
48628 2751
48637 5901
48707 1325
49816 10068
63697 8563
66273 25102
49829 17645
49841 9643
49840 1236
49900 10347
49854 347
49860 1492
49941 1492
49946 1504
50115 8563
50139 3099
50145 17308
50147 8521
51186 562
51190 8563
50161 124
51162 5477
51181 6178
51191 18788
51222 18764
51223 18788
51224 347
51524 16843
51533 353
51558 17320
51560 17308
51609 4455
51610 3099
51636 1236
51637 19841
51794 8609
51795 1727
51803 4952
51808 1390
51876 17645
143419 63002
51928 353
51967 1255
52035 3887
52092 4952
52015 5699
52016 2451
52051 7670
73721 28092
73724 1492
52073 19945
52080 5374
52185 2451
155965 24038
52259 14202
54242 16725
52279 5223
52281 347
52291 955
52351 9662
52418 2451
52420 19976
52455 353
52496 550
52457 3099
52477 2451
77751 29454
52528 955
111182 45801
53002 19976
55104 4252
144421 4552
52952 7670
52958 1492
53006 1325
53019 12350
53016 1236
239276 2451
53243 520
53319 6686
53317 1492
53470 5455
53472 2451
129839 10335
53342 5374
53345 16725
53339 19976
53340 20170
53485 19976
53887 2751
53531 11547
53532 3948
53546 16077
53564 10347
53565 386
53597 1492
53607 1325
53609 8234
53659 1325
53661 20842
53662 520
53665 14473
53732 8609
53737 1390
53787 19976
53803 17320
53804 19976
53814 18685
129960 44176
222385 21006
53924 1492
54689 18685
54713 7670
54016 20947
54018 5477
54164 124
54291 18800
451711 4993
54190 18685
54196 1492
54325 17609
54332 671
54362 7670
54408 21144
54419 1268
54444 17198
54474 7670
54663 20967
54449 18685
88939 35220
54433 2525
54435 14473
54445 21160
54495 17320
54522 5477
54537 19976
54541 74
54625 2451
54630 8563
54644 4252
54683 20779
54686 2473
54687 4252
54719 17320
54726 520
54817 960
55077 12019
54899 19976
350555 92058
54909 2451
131255 6312
54914 20779
54948 6389
54965 20848
54984 4252
291304 123188
54977 19976
54990 11547
55023 7670
55029 17609
55182 5477
110683 30522
54982 2170
54983 5223
54999 20848
427441 14275
55065 21123
55165 21361
55177 10334
55184 1492
55287 2190
63656 9444
55268 1492
55275 9542
55445 14473
55450 12613
55492 12951
55490 21299
55493 2451
55600 7182
55607 4252
55662 19976
55672 20779
55667 19976
55668 2473
55757 14202
55791 7182
57882 10304
72917 27750
55769 3948
55798 1325
55803 21600
55835 927
55837 20967
55881 3540
56025 3064
56026 3064
56065 17320
56066 21692
56146 520
56147 12136
136540 1325
56172 1325
90680 36028
56204 21733
56206 8521
56223 21742
56248 19976
56250 21754
56300 16770
56305 1492
56307 18685
56451 5223
310377 143016
63962 1268
66917 25349
59646 6170
59935 1782
56834 19976
307123 4463
56893 17609
56896 1325
57418 386
57419 2473
57050 5699
57079 124
57068 11668
57819 16689
57173 2451
57183 4983
57382 21337
57395 12874
57325 2190
57340 2451
57314 19976
57315 2151
57384 3970
57391 3066
57404 1325
57409 2190
57398 22148
57400 17320
57414 17320
57415 8234
57458 22212
57460 1492
57517 11062
57539 22229
57571 1325
57564 22229
57565 1325
57805 2751
57822 1504
57872 22354
58168 20267
59258 22494
57910 2451
57922 19
59553 1236
58032 2451
58033 19976
58081 18740
58082 2751
58072 1236
67584 16689
192513 24452
58139 11012
58143 3936
59298 11062
58186 1236
58188 11062
58190 17320
59225 10352
59243 10788
469908 88899
59249 3948
59250 3936
59339 399
59367 5477
59330 22494
59342 4657
59343 1236
90866 2451
59361 22423
59364 21754
59375 9480
59470 1325
59478 21169
59488 22131
77448 4552
144213 43351
286867 26076
59507 1325
59510 11062
59536 5646
59547 4646
59524 19976
59528 21944
66072 6316
68813 26140
59583 1325
394105 189469
59713 6982
59726 17609
59735 5063
59784 3099
59790 1325
59839 6170
59841 8521
59870 124
59871 22698
59987 4552
60067 5223
59930 520
59934 1325
59946 18740
59950 1325
59980 1233
59981 9719
59989 8563
60004 20250
60007 17609
60025 11062
60034 1325
60063 5223
60069 18740
60103 12234
60216 22786
60528 17320
60176 18740
60177 7128
60203 22725
60223 2451
60224 17320
60236 9887
128823 56364
60300 14202
60301 3397
60321 3099
60322 1492
60353 399
60413 3998
60414 19976
60423 1224
60429 17320
60440 17609
60516 10788
60521 7433
60520 1236
60526 1325
63780 24142
60675 4983
86735 33968
60687 21944
60688 11625
60696 12613
60693 7433
60695 1504
60713 22698
60720 19976
60749 1236
60751 22892
60761 10352
60762 1486
60764 3099
60769 7433
60835 23029
60839 5477
60844 9205
60850 22365
60854 22623
60861 1236
60862 11062
61140 17320
61155 1236
61167 21108
61200 23158
61184 5477
61186 17609
61190 17607
61207 5901
61254 9205
61198 11062
61230 15615
61281 1236
61357 2451
61386 10001
61396 2190
61334 520
61352 4552
61401 1504
61404 17320
61423 347
61425 11062
61447 520
61448 22494
61470 19976
61475 11062
61501 1236
61594 16015
299941 130302
61541 22399
61550 124
61570 23253
209482 66086
61707 11668
63287 12489
134927 7616
61704 20985
61706 4552
61728 520
61790 4552
61803 11062
61821 4646
61833 20250
95298 38216
61902 1236
63408 235507
63685 24124
65411 24773
61921 23473
175401 26969
179111 76931
62016 23473
62023 1325
62152 12951
62241 22302
62132 1325
64365 2751
62157 10788
62164 22494
62215 3811
62339 22334
62344 23339
62360 1325
62515 21108
62525 22320
62670 20250
62672 520
62677 9887
62703 9205
62685 19976
62702 23107
62760 16015
62926 2451
62805 347
62806 23389
62814 4646
62843 21341
62894 1325
62904 23107
62987 63994
63012 22334
63060 23107
63348 16114
63365 4552
63103 4552
63141 1325
63170 23873
63419 23107
63165 16802
63176 21733
63184 23941
63189 7433
63255 3131
63273 21712
63262 1325
63276 4552
63279 1325
63288 4552
63330 124
63376 4552
63387 520
105475 43351
63398 2451
63400 16115
63442 6178
63448 9887
63561 23984
63577 8521
63666 6178
63708 10001
63990 8007
63994 24285
64032 21994
64110 22494
64074 14182
73425 27898
64087 22423
64090 1325
64123 21144
126158 51994
64125 19976
64140 9887
64233 21817
64236 24124
102298 1492
64244 11625
64249 9887
64456 10334
64460 4552
64567 14202
64625 24495
161292 70551
64564 17609
201084 71627
64705 520
64713 4552
64709 10236
225758 3811
64708 20071
64715 1492
64866 23389
64899 1492
64870 2451
64871 3998
64884 19976
382679 92058
64957 4552
64976 520
65035 14105
65039 2525
65157 1172
132342 26505
302928 26969
65088 14202
65099 6389
65143 3099
65159 19976
65211 1325
65246 23564
65255 22334
65317 10236
65241 8563
65266 4552
65350 9887
311114 46708
65429 10236
79951 8563
65522 19976
65541 3131
65528 661
65530 74
65531 24314
65557 23473
65571 24142
65657 9719
66378 25168
65655 3131
65656 520
65658 20848
65660 8563
66267 25102
65718 1236
65746 10001
65692 19976
65790 1341
65717 1236
65719 24791
67117 25349
352554 7266
65789 21817
65888 9887
65894 9719
65797 19976
65801 14
65818 9887
65817 4552
65843 12623
65846 1492
65835 1492
126608 24812
65860 1236
65861 21843
66061 12623
66062 20779
66069 5477
155820 57780
66093 1236
66107 6848
66251 23107
66294 2451
66862 1341
66172 520
66173 22494
66235 12240
66240 24791
66247 23158
66248 8007
66279 24142
66327 8142
66259 24142
66260 9887
66271 24913
320791 52394
321507 148751
66306 9960
154046 26076
66362 8007
83475 32245
66508 1492
66525 24571
66522 392
66532 24773
66534 22494
66541 1924
66617 23473
66628 20848
66771 22140
66778 25175
66775 22494
66776 1492
66848 17609
66852 20848
66835 661
66879 2451
66857 17215
66861 20848
66949 1325
66965 12951
66979 5901
67693 8142
67705 12798
67202 16464
67547 12563
67796 16689
67233 1236
360010 5603
67351 1236
67352 5699
67433 1236
67434 19950
67613 19976
67614 16660
67617 1236
67679 23339
67773 19976
67811 6316
67759 1492
67819 11529
67775 9887
143161 7670
67808 1236
69987 26363
67832 4552
67882 9205
68045 21308
74031 26076
68359 2190
68578 2843
67989 4552
67992 19976
68021 20848
68048 25729
68026 6982
68035 9887
68113 1236
68331 24142
68309 23339
68314 2473
68321 12781
68390 520
68393 1255
68404 4552
70208 26076
89409 35354
68401 16689
68406 4552
68450 3099
68550 2451
68551 6316
68967 26140
70460 9397
68601 1236
68603 124
68740 6974
68745 10613
68750 9205
68729 11053
68730 6860
68854 9887
68901 1325
68848 2146
68849 7911
68874 9205
68968 25617
68969 25575
69014 24066
69015 1325
78613 21817
78727 4552
69137 16660
69147 25352
69139 23473
69148 1492
69180 661
69181 25352
69315 3970
69365 2190
69449 8007
69451 930
69452 11751
69455 25352
69469 7433
69534 26076
69515 25069
69527 26418
69556 25176
357856 8563
69560 347
69629 399
69714 3970
69751 24983
69752 9887
69934 10522
70130 2451
69941 21495
69947 24773
69951 9205
69968 25069
70017 11053
70000 10447
70006 15933
70036 6974
70037 24791
70056 4552
460953 207910
70052 17320
70053 399
70061 23119
70082 5603
70330 10447
70368 24142
70385 19976
71521 4552
70454 16114
292696 78842
70486 26857
70488 25664
70498 26847
70540 6634
70543 10881
70551 20003
70559 20898
70560 20250
70570 1504
70580 4530
70567 26875
70569 1325
70608 3099
70697 4463
70614 3970
70618 2451
70652 520
239139 44126
70744 1287
70746 7616
72241 9444
70753 347
70754 10896
70827 11213
99458 40737
70857 1255
70872 1492
71321 10522
71595 6848
70889 25664
70890 7433
70898 16660
70901 16660
70909 20747
70930 124
70934 24142
70948 1268
70923 20898
70961 1325
70980 399
71010 5603
71038 1492
70996 1236
99253 25589
71018 9887
71045 25403
71075 25352
71100 520
71195 27120
71121 23119
71125 7433
71123 6634
71128 520
71185 3099
71186 4552
71265 25176
71269 1325
71368 2322
71294 22212
71299 1268
71304 1325
71305 24142
71435 24142
71460 24791
71459 1325
71590 8563
71505 1325
71506 4552
71514 27048
71537 4552
71584 10896
71585 22254
71596 9541
71619 27279
71614 2451
71622 8821
71623 9887
71627 20848
71696 21944
71662 1268
155297 25735
71707 1268
71713 9173
71766 10896
71767 520
71789 24042
71794 25176
71857 12094
71870 1325
71871 1492
71918 17609
71986 6316
72001 7656
72024 1504
72401 10522
72006 1268
72009 24791
72016 4646
72120 24142
72123 26076
72220 1325
72225 1492
72321 15933
72323 5374
72346 20898
72427 23339
72458 4552
72637 25907
72638 26437
72667 9887
72670 26437
72730 1236
72733 1268
72713 24791
72795 19976
72828 1325
72837 23660
72877 124
72878 27732
73123 724
73140 1268
73229 124
73489 1341
73268 27858
73272 26076
73281 1255
73283 4552
73376 9719
73379 22254
73647 26363
79053 29944
73449 21441
73527 20973
73480 1268
73502 23564
73518 16842
73521 27898
80767 2451
173827 76830
73565 10896
73567 24791
73568 27746
73570 1492
73629 6982
73630 1268
73656 1236
73665 1268
73695 19976
73696 28080
73715 21441
121297 51873
73750 562
73753 1492
73768 1236
73772 3360
73780 27898
73770 1236
141937 61930
73807 520
73816 25301
73895 12023
73872 4552
73875 27732
74109 7670
74111 562
210671 44126
73960 1504
73985 22212
73986 730
74023 6319
73969 392
74014 19976
73963 28161
73972 23564
74056 74
74058 1268
74281 2190
74285 26076
74325 5477
74327 26076
74458 661
74459 27680
74573 17320
74589 24773
74763 3816
74999 26076
74667 1864
74824 9444
74793 6316
74873 5819
74898 1325
75663 25069
75039 1325
75040 1268
75226 5097
75234 10896
238651 1492
75230 2451
75235 25151
75358 504
75486 520
75535 26076
75374 7128
75375 124
331666 92058
332170 92058
333662 132157
333756 84967
75525 1370
76188 29174
75528 730
75540 8563
75561 19976
75570 26076
75579 74
75587 28942
75607 22334
75612 4646
75620 27489
75634 4552
75754 10334
75757 4552
75778 19
75919 4552
178451 1236
75953 29118
75954 1492
76098 1236
76191 26076
76167 29118
76168 520
76169 562
76268 26076
76303 1236
76317 8563
172089 2451
76369 19976
76372 27661
76790 27048
76791 6316
76837 74
76863 26140
76944 14105
76992 2190
76980 1193
76991 28244
77040 27661
77115 2451
77058 1325
225446 43351
77412 5603
77416 2190
289139 29978
77375 1492
77417 26875
77390 1236
102412 21256
77424 25176
77472 19976
77503 1492
77515 6316
77564 15559
77604 29733
77628 26074
270836 52112
77643 1236
77645 8563
77899 8563
77917 26955
77984 20848
77996 11751
78136 2146
78152 2451
78130 24653
78142 29944
78225 26690
78226 2451
78398 17320
78399 1193
78418 26686
93994 16035
78458 2451
78490 16464
79289 21495
78572 11
78583 14105
293808 134153
78521 26875
78522 14105
81487 2190
110049 45292
78588 30146
78590 30136
78596 12736
78597 8563
78617 30162
78627 24791
78637 25301
78663 8563
78666 11625
78671 8563
78690 1236
176296 8563
78731 19976
78733 1236
78848 4066
78853 30246
79019 19976
79020 2451
79112 6178
408762 83398
79149 30365
79153 21441
79456 26076
79339 25701
79342 9887
79346 1492
79387 524
79425 23065
79357 20848
79358 25301
79393 29118
79429 26076
79436 28040
79462 29576
79741 28940
79804 3540
79789 1236
79803 25403
79892 26076
79862 520
80100 30717
79925 20148
79938 23473
80030 26875
80039 26076
80044 25301
80162 26076
80167 20848
80169 25301
80170 7433
154514 52112
80173 347
80175 6178
80183 30124
80185 1325
80224 22182
80225 8821
80228 124
80227 6974
80240 30717
80257 1325
80289 26654
215780 43351
80367 1325
80410 386
93011 37061
80393 1325
80394 1492
80417 23660
80437 30124
80448 27732
80469 6316
239318 108789
80472 2525
80477 30922
80480 1325
80490 9887
80504 24791
80709 30124
80710 9887
80784 23564
81015 5223
80782 27048
80796 19976
80812 17320
100156 1492
80938 1325
81127 29174
80999 22494
81006 23564
332925 140964
81062 26076
81078 392
81051 2190
81084 8563
81159 19976
81057 21817
81680 8563
81106 29118
81107 27489
81108 20848
81614 7433
104983 43188
81328 7911
81395 2451
81542 25794
81419 29944
81422 4552
81509 6316
81592 31450
82818 31934
81659 6389
81668 30247
81708 19976
81709 20898
81795 6389
81921 2451
81936 520
81941 19976
82050 520
82051 1492
82245 12350
82253 17320
82372 1341
144074 56578
82430 930
82444 11361
82681 17320
82710 9887
82711 1325
100397 12874
396157 43351
396829 24142
82876 26322
82887 26076
82979 31496
82982 19976
83106 17609
83118 8563
83168 11062
83143 520
83185 6316
83192 24678
83195 2451
83314 21817
83316 32168
83310 66
83313 7433
83411 8824
83422 21817
83459 347
83464 2451
83494 31183
83503 31635
491096 1648
83704 5477
83718 1353
83759 8563
83762 31572
86132 8563
83783 2451
83826 32410
83886 6974
83916 8824
86146 8736
86157 22494
86173 33539
86235 31635
86237 8821
86537 12350
86620 8338
86595 31635
86609 23741
86659 33922
86689 1325
86692 26686
86729 11484
86730 9887
86776 30717
86777 11484
86786 9023
86792 9205
86793 34002
86795 27276
86969 5223
87349 22358
86940 23339
87194 2190
86928 24774
86930 26076
87130 26169
87227 2190
87109 21817
87111 25701
87112 31635
87117 34219
87120 21049
87131 7433
87156 33880
87225 1325
87243 9887
87337 1325
87340 6316
87356 23660
105335 43362
105336 347
105391 38551
87345 6178
87410 2451
87352 21817
87353 2473
87537 6634
87550 399
87567 9887
87573 6974
87732 2525
87742 22182
87745 24237
87783 27898
87787 34641
87797 34649
87856 34681
87800 22494
91762 3540
87799 22494
87805 25069
87844 23660
87935 23660
87891 30124
88058 1492
87990 31635
88005 19976
87993 29118
87995 22494
87997 3811
87999 1325
88047 9205
88064 34823
88067 34521
88155 25301
88163 22375
88200 31635
88203 2451
88328 5477
88329 26076
88362 27481
88378 20467
88429 34840
88433 25301
88487 31635
88489 34840
88506 31635
88508 1353
88576 16660
88577 23339
88685 34521
89003 20835
88729 2525
